metric,k,actual_user,actual_sample,predicted_user,is_correct,score,neighbor_count,neighbors_json,distances_by_user_json
bray_curtis,5,Lukasz,2,Majkel,False,0.18897,5,"[{""distance"": 0.18725353512007095, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.18859202295512437, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.19068600797721383, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 0.19544906281707172, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.2004370734882938, ""sample"": 4, ""user"": ""Lukasz""}]","{""HETER"": 0.18859202295512437, ""Lukasz"": 0.2004370734882938, ""Majkel"": 0.1889697715486424, ""Sylwia"": 0.19544906281707172}"
bray_curtis,5,Lukasz,3,Lukasz,True,0.086597,5,"[{""distance"": 0.08659713843440779, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.11308473990188318, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 0.13103548215528252, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.158109292758667, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.15870652948758832, ""sample"": 3, ""user"": ""Olo""}]","{""HETER"": 0.158109292758667, ""Lukasz"": 0.08659713843440779, ""Majkel"": 0.13103548215528252, ""Marcin"": 0.11308473990188318, ""Olo"": 0.15870652948758832}"
bray_curtis,5,Lukasz,4,Marcin,False,0.189518,5,"[{""distance"": 0.17453791607155097, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 0.18764908483914336, ""sample"": 3, ""user"": ""Marcin""}, {""distance"": 0.19138735257732806, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.1961189354570729, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 0.2004370734882938, ""sample"": 2, ""user"": ""Lukasz""}]","{""Emilia_A"": 0.1961189354570729, ""Lukasz"": 0.2004370734882938, ""Majkel"": 0.17453791607155097, ""Marcin"": 0.1895182187082357}"
bray_curtis,5,Lukasz,5,Olo,False,0.216541,5,"[{""distance"": 0.2165409409801223, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.22761036772569104, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.24036536972445505, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.2409452148573782, ""sample"": 4, ""user"": ""Sylwia""}, {""distance"": 0.26723254951365427, ""sample"": 4, ""user"": ""Mateusz""}]","{""Majkel"": 0.22761036772569104, ""Marcin"": 0.24036536972445505, ""Mateusz"": 0.26723254951365427, ""Olo"": 0.2165409409801223, ""Sylwia"": 0.2409452148573782}"
bray_curtis,5,Maja,1,HETER,False,0.18101,5,"[{""distance"": 0.1514141178099035, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 0.16207344621347464, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 0.21060597758496216, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.22275628785402313, ""sample"": 3, ""user"": ""Olo""}, {""distance"": 0.2381121950242139, ""sample"": 5, ""user"": ""Dominik""}]","{""Dominik"": 0.2381121950242139, ""HETER"": 0.18101004769743284, ""Olo"": 0.19241486703374888}"
bray_curtis,5,Maja,2,Olo,False,0.179101,5,"[{""distance"": 0.11046699390062317, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.17182247912587448, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 0.17244924172215242, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.18637956510077372, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.186548826657891, ""sample"": 3, ""user"": ""HETER""}]","{""Dominik"": 0.11046699390062317, ""HETER"": 0.186548826657891, ""Maja"": 0.17244924172215242, ""Olo"": 0.1791010221133241}"
bray_curtis,5,Maja,3,Maja,True,0.155991,5,"[{""distance"": 0.10134639215997339, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 0.13953243539090626, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 0.16585407139053107, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.16707135064536333, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 0.17244924172215242, ""sample"": 2, ""user"": ""Maja""}]","{""Dominik"": 0.10134639215997339, ""HETER"": 0.16646271101794718, ""Maja"": 0.15599083855652934}"
bray_curtis,5,Maja,4,Dominik,False,0.291048,5,"[{""distance"": 0.2330189013178124, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 0.2928015536912407, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.31912292347103033, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.3198503204598625, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.3210032975106695, ""sample"": 1, ""user"": ""Dominik""}]","{""Dominik"": 0.29104837409983747, ""Olo"": 0.3063259370755516}"
bray_curtis,5,Maja,5,HETER,False,0.171108,5,"[{""distance"": 0.13953243539090626, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 0.16579989207527335, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.1764169512283433, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 0.19193468643284026, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.1926386433620081, ""sample"": 2, ""user"": ""Dominik""}]","{""Dominik"": 0.1926386433620081, ""HETER"": 0.17110842165180834, ""Maja"": 0.13953243539090626, ""Olo"": 0.19193468643284026}"
bray_curtis,5,Majkel,1,Lukasz,False,0.163163,5,"[{""distance"": 0.11596757983760678, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 0.14202656761695445, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 0.15000451512279364, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.15956995265316815, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.16675689245002195, ""sample"": 3, ""user"": ""Lukasz""}]","{""Lukasz"": 0.16316342255159505, ""Majkel"": 0.15000451512279364, ""Mateusz"": 0.14202656761695445, ""Sylwia"": 0.11596757983760678}"
bray_curtis,5,Majkel,2,Majkel,True,0.143804,5,"[{""distance"": 0.12858130126962805, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.1305438957597442, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.13594095956516478, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 0.1440784932899289, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.15166737215971027, ""sample"": 5, ""user"": ""Majkel""}]","{""HETER"": 0.1440784932899289, ""Majkel"": 0.14380416586243752, ""Marcin"": 0.12858130126962805, ""Olo"": 0.1305438957597442}"
bray_curtis,5,Majkel,3,Majkel,True,0.143314,5,"[{""distance"": 0.1278941826991531, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.13594095956516478, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.14862803071109693, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.15068665289844216, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 0.16607926598324535, ""sample"": 3, ""user"": ""HETER""}]","{""HETER"": 0.14698672434119922, ""Majkel"": 0.14331380623180345, ""Sylwia"": 0.14862803071109693}"
bray_curtis,5,Majkel,4,HETER,False,0.115826,5,"[{""distance"": 0.09001853681309784, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 0.09536628637940522, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.10349594527443635, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.13103548215528252, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 0.13628601002484794, ""sample"": 2, ""user"": ""HETER""}]","{""HETER"": 0.11582614820212658, ""Lukasz"": 0.11726571371485944, ""Marcin"": 0.09001853681309784}"
bray_curtis,5,Majkel,5,Majkel,True,0.151177,5,"[{""distance"": 0.15068665289844216, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 0.15166737215971027, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.16199436315043306, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.16753342276193622, ""sample"": 1, ""user"": ""Marcin""}, {""distance"": 0.17453791607155097, ""sample"": 4, ""user"": ""Lukasz""}]","{""Lukasz"": 0.17453791607155097, ""Majkel"": 0.15117701252907623, ""Marcin"": 0.16753342276193622, ""Sylwia"": 0.16199436315043306}"
bray_curtis,5,Marcin,1,Majkel,False,0.161858,5,"[{""distance"": 0.14248124787100058, ""sample"": 4, ""user"": ""HETER""}, {""distance"": 0.15618267420713922, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.1607902014803566, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.16753342276193622, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 0.17205569991754155, ""sample"": 5, ""user"": ""Marcin""}]","{""HETER"": 0.14248124787100058, ""Lukasz"": 0.1607902014803566, ""Majkel"": 0.16185804848453772, ""Marcin"": 0.17205569991754155}"
bray_curtis,5,Marcin,2,Emilia_A,False,0.172521,5,"[{""distance"": 0.12622531481973334, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 0.1387835470577052, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 0.18301784360036744, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.18793055195121292, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 0.20340775765446154, ""sample"": 3, ""user"": ""Emilia_A""}]","{""Emilia_A"": 0.1725212081418026, ""Majkel"": 0.18301784360036744, ""Marcin"": 0.1387835470577052}"
bray_curtis,5,Marcin,3,Emilia_A,False,0.18141,5,"[{""distance"": 0.13442170848084245, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 0.18764908483914336, ""sample"": 4, ""user"": ""Lukasz""}, {""distance"": 0.20422200667428086, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 0.20558714595555452, ""sample"": 5, ""user"": ""Emilia_A""}, {""distance"": 0.24340518903172204, ""sample"": 5, ""user"": ""Majkel""}]","{""Emilia_A"": 0.18141028703689263, ""Lukasz"": 0.18764908483914336, ""Majkel"": 0.24340518903172204}"
bray_curtis,5,Marcin,4,Emilia_A,False,0.150265,5,"[{""distance"": 0.12682978884954513, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 0.12858130126962805, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.1387835470577052, ""sample"": 2, ""user"": ""Marcin""}, {""distance"": 0.1736996046297557, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 0.18507856666269526, ""sample"": 1, ""user"": ""HETER""}]","{""Emilia_A"": 0.15026469673965043, ""HETER"": 0.18507856666269526, ""Majkel"": 0.12858130126962805, ""Marcin"": 0.1387835470577052}"
bray_curtis,5,Marcin,5,Lukasz,False,0.114238,5,"[{""distance"": 0.09001853681309784, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.11308473990188318, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 0.115390474899159, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 0.13697412764160177, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.1563847709384228, ""sample"": 3, ""user"": ""Olo""}]","{""HETER"": 0.13697412764160177, ""Lukasz"": 0.1142376074005211, ""Majkel"": 0.09001853681309784, ""Olo"": 0.1563847709384228}"
bray_curtis,5,Mateusz,1,Sylwia,False,0.211364,5,"[{""distance"": 0.16928436026874844, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.19291009385408717, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.22212082809676809, ""sample"": 2, ""user"": ""Anita""}, {""distance"": 0.22640338965708792, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.23840419973545066, ""sample"": 3, ""user"": ""Sylwia""}]","{""Anita"": 0.22212082809676809, ""Mateusz"": 0.19291009385408717, ""Sylwia"": 0.211363983220429}"
bray_curtis,5,Mateusz,2,Sylwia,False,0.167764,5,"[{""distance"": 0.14958682331885464, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.16253390173409568, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 0.1786611206703963, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.1898056591844711, ""sample"": 5, ""user"": ""Anita""}, {""distance"": 0.191170039701004, ""sample"": 2, ""user"": ""Sylwia""}]","{""Anita"": 0.1898056591844711, ""HETER"": 0.1786611206703963, ""Sylwia"": 0.1677635882513181}"
bray_curtis,5,Mateusz,3,Majkel,False,0.191965,5,"[{""distance"": 0.1588770087174422, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 0.1743487650740194, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 0.18180492402115245, ""sample"": 1, ""user"": ""Anita""}, {""distance"": 0.18698676236719483, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 0.1969428583983229, ""sample"": 4, ""user"": ""Majkel""}]","{""Anita"": 0.18180492402115245, ""Majkel"": 0.19196481038275887, ""Mateusz"": 0.1588770087174422, ""Sylwia"": 0.1743487650740194}"
bray_curtis,5,Mateusz,4,Sylwia,False,0.18145,5,"[{""distance"": 0.18145040950888486, ""sample"": 4, ""user"": ""Sylwia""}, {""distance"": 0.21862087277929676, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 0.23552735659786625, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 0.26723254951365427, ""sample"": 5, ""user"": ""Lukasz""}, {""distance"": 0.2750954480277904, ""sample"": 4, ""user"": ""Dominik""}]","{""Anita"": 0.23552735659786625, ""Dominik"": 0.2750954480277904, ""Lukasz"": 0.26723254951365427, ""Olo"": 0.21862087277929676, ""Sylwia"": 0.18145040950888486}"
bray_curtis,5,Mateusz,5,Majkel,False,0.142027,5,"[{""distance"": 0.14202656761695445, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 0.1461633496972206, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 0.1561120888684432, ""sample"": 4, ""user"": ""Anita""}, {""distance"": 0.1588770087174422, ""sample"": 3, ""user"": ""Mateusz""}, {""distance"": 0.18488687087885183, ""sample"": 2, ""user"": ""HETER""}]","{""Anita"": 0.1561120888684432, ""HETER"": 0.18488687087885183, ""Majkel"": 0.14202656761695445, ""Mateusz"": 0.1588770087174422, ""Sylwia"": 0.1461633496972206}"
bray_curtis,5,Michał Woźniak,1,Michał Woźniak,True,0.039155,5,"[{""distance"": 0.0200120160926605, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.023761041513383905, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.034802556699451384, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.0780443127745308, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.09395228156803659, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""Micha\u0142 Wo\u017aniak"": 0.03915498177000665, ""Rita skeeter"": 0.09395228156803659}"
bray_curtis,5,Michał Woźniak,2,Michał Woźniak,True,0.030871,5,"[{""distance"": 0.015359112892096925, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.0200120160926605, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.030198201636890167, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.05791525051234047, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.07371000322494736, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""Micha\u0142 Wo\u017aniak"": 0.03087114528349702, ""Rita skeeter"": 0.07371000322494736}"
bray_curtis,5,Michał Woźniak,3,Michał Woźniak,True,0.041683,5,"[{""distance"": 0.023761041513383905, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.030198201636890167, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.045536194041296545, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.06723774070702006, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.07300921501889421, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""Micha\u0142 Wo\u017aniak"": 0.041683294474647664, ""Rita skeeter"": 0.07300921501889421}"
bray_curtis,5,Michał Woźniak,4,Michał Woźniak,True,0.034607,5,"[{""distance"": 0.015359112892096925, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.034802556699451384, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.04272829767888579, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.045536194041296545, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.058380702075186114, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""Micha\u0142 Wo\u017aniak"": 0.034606540327932665, ""Rita skeeter"": 0.058380702075186114}"
bray_curtis,5,Michał Woźniak,5,Michał Woźniak,True,0.05596,5,"[{""distance"": 0.015568694649865973, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 0.04272829767888579, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.05791525051234047, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.06531093611800393, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 0.06723774070702006, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.055960429632748776, ""Rita skeeter"": 0.04043981538393495}"
bray_curtis,5,Nick:),1,Nick:),True,0.231711,5,"[{""distance"": 0.1346519147813547, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 0.19073438198123843, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 0.2326031646490406, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.26928153085135315, ""sample"": 4, ""user"": ""Bartek""}, {""distance"": 0.27179584830521797, ""sample"": 3, ""user"": ""Nick:)""}]","{""Bartek"": 0.26928153085135315, ""Nick:)"": 0.23171113164516566, ""Ulung"": 0.1346519147813547}"
bray_curtis,5,Nick:),2,Nick:),True,0.287547,5,"[{""distance"": 0.14622135557598148, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 0.27266926370457567, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 0.28199996617068457, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.30020392378834576, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 0.3079718814433048, ""sample"": 4, ""user"": ""Nick:)""}]","{""Bartek"": 0.22321263968216362, ""Nick:)"": 0.28754703710618834}"
bray_curtis,5,Nick:),3,Nick:),True,0.256132,5,"[{""distance"": 0.1593651648864121, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 0.2239319749287711, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.27179584830521797, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.27266926370457567, ""sample"": 2, ""user"": ""Nick:)""}, {""distance"": 0.27715697927385746, ""sample"": 2, ""user"": ""Ulung""}]","{""Bartek"": 0.1593651648864121, ""Nick:)"": 0.2561323623128549, ""Ulung"": 0.27715697927385746}"
bray_curtis,5,Nick:),4,Ulung,False,0.198676,5,"[{""distance"": 0.1509792586417378, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 0.21885093887682466, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 0.2239319749287711, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 0.2261969117687756, ""sample"": 1, ""user"": ""Ulung""}, {""distance"": 0.2326031646490406, ""sample"": 1, ""user"": ""Nick:)""}]","{""Nick:)"": 0.22826756978890583, ""Ulung"": 0.1986757030957794}"
bray_curtis,5,Nick:),5,Nick:),True,0.265107,5,"[{""distance"": 0.19073438198123843, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 0.21448530112206943, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 0.28195450002498623, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 0.32263315735422526, ""sample"": 3, ""user"": ""Nick:)""}, {""distance"": 0.32568777497395573, ""sample"": 4, ""user"": ""Bartek""}]","{""Bartek"": 0.32568777497395573, ""Nick:)"": 0.2651073464534833, ""Ulung"": 0.21448530112206943}"
bray_curtis,5,Olo,1,HETER,False,0.139609,5,"[{""distance"": 0.10811914825356934, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 0.1401635839263849, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.16207344621347464, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 0.16863335383448863, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 0.1705433205783876, ""sample"": 4, ""user"": ""HETER""}]","{""HETER"": 0.1396086842527806, ""Maja"": 0.16207344621347464, ""Majkel"": 0.16863335383448863}"
bray_curtis,5,Olo,2,HETER,False,0.200145,5,"[{""distance"": 0.19501837548760415, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.19653320398944135, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.20040814990387587, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 0.20375768988933385, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 0.20420379401644745, ""sample"": 4, ""user"": ""Sylwia""}]","{""Dominik"": 0.20040814990387587, ""HETER"": 0.2001454469393876, ""Olo"": 0.19501837548760415, ""Sylwia"": 0.20420379401644745}"
bray_curtis,5,Olo,3,HETER,False,0.148976,5,"[{""distance"": 0.14395504350662272, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 0.15399758761638707, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 0.1563847709384228, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 0.15870652948758832, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 0.1624735109853766, ""sample"": 4, ""user"": ""Majkel""}]","{""HETER"": 0.1489763155615049, ""Lukasz"": 0.15870652948758832, ""Majkel"": 0.1624735109853766, ""Marcin"": 0.1563847709384228}"
bray_curtis,5,Olo,4,Dominik,False,0.157215,5,"[{""distance"": 0.10774851212466173, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 0.1305438957597442, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.1419739968819229, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.14987061374168795, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 0.1724561465300362, ""sample"": 2, ""user"": ""Dominik""}]","{""Dominik"": 0.15721507170597954, ""HETER"": 0.14987061374168795, ""Majkel"": 0.1305438957597442, ""Olo"": 0.10774851212466173}"
bray_curtis,5,Olo,5,Olo,True,0.107749,5,"[{""distance"": 0.10774851212466173, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 0.12789221318302432, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 0.16830498148841275, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 0.17182247912587448, ""sample"": 2, ""user"": ""Maja""}, {""distance"": 0.18247185821956588, ""sample"": 1, ""user"": ""HETER""}]","{""Dominik"": 0.12789221318302432, ""HETER"": 0.18247185821956588, ""Maja"": 0.17182247912587448, ""Majkel"": 0.16830498148841275, ""Olo"": 0.10774851212466173}"
bray_curtis,5,Rita skeeter,1,Kosak,False,0.100524,5,"[{""distance"": 0.015980268497124233, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 0.02656556052334151, ""sample"": 2, ""user"": ""Rita skeeter""}, {""distance"": 0.12617699692425358, ""sample"": 4, ""user"": ""Kosak""}, {""distance"": 0.1594139439823991, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 0.1631808780423808, ""sample"": 5, ""user"": ""Rita skeeter""}]","{""Kosak"": 0.10052373646792563, ""Rita skeeter"": 0.09487321928286116}"
bray_curtis,5,Rita skeeter,2,Kosak,False,0.089104,5,"[{""distance"": 0.021887849904211387, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 0.02656556052334151, ""sample"": 1, ""user"": ""Rita skeeter""}, {""distance"": 0.09994645317881196, ""sample"": 4, ""user"": ""Kosak""}, {""distance"": 0.13818825575697175, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 0.14547737293129456, ""sample"": 5, ""user"": ""Kosak""}]","{""Kosak"": 0.08910389200477264, ""Rita skeeter"": 0.08237690814015663}"
bray_curtis,5,Rita skeeter,3,Michał Woźniak,False,0.048986,5,"[{""distance"": 0.015568694649865973, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.058380702075186114, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.059533541317691875, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 0.06338648828566877, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 0.07300921501889421, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Kosak"": 0.06338648828566877, ""Micha\u0142 Wo\u017aniak"": 0.04898620391464877, ""Rita skeeter"": 0.059533541317691875}"
bray_curtis,5,Rita skeeter,4,Michał Woźniak,False,0.23392,5,"[{""distance"": 0.21460910910653588, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.23254729905140464, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.24363315224100796, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.24489022565750396, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.25765399593292293, ""sample"": 5, ""user"": ""Kosak""}]","{""Kosak"": 0.25765399593292293, ""Micha\u0142 Wo\u017aniak"": 0.2339199465141131}"
bray_curtis,5,Rita skeeter,5,Kosak,False,0.055506,5,"[{""distance"": 0.008978276551588095, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 0.059533541317691875, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 0.06531093611800393, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.08695550682336574, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.10203358132240552, ""sample"": 4, ""user"": ""Kosak""}]","{""Kosak"": 0.05550592893699681, ""Micha\u0142 Wo\u017aniak"": 0.07613322147068483, ""Rita skeeter"": 0.059533541317691875}"
bray_curtis,5,Sylwia,1,Sylwia,True,0.143716,5,"[{""distance"": 0.13974680462786804, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 0.14768512141168197, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 0.14862803071109693, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 0.14958682331885464, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 0.18057106190338043, ""sample"": 1, ""user"": ""HETER""}]","{""HETER"": 0.18057106190338043, ""Majkel"": 0.14862803071109693, ""Mateusz"": 0.14958682331885464, ""Sylwia"": 0.14371596301977502}"
bray_curtis,5,Sylwia,2,Sylwia,True,0.147405,5,"[{""distance"": 0.14712446233946164, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 0.14768512141168197, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 0.16199436315043306, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 0.16928436026874844, ""sample"": 1, ""user"": ""Mateusz""}, {""distance"": 0.191170039701004, ""sample"": 2, ""user"": ""Mateusz""}]","{""Majkel"": 0.16199436315043306, ""Mateusz"": 0.1802271999848762, ""Sylwia"": 0.14740479187557182}"
